unique_customer_id,email,contact_no,first_order
415.0,1916618530149040@email.com,6936901995921660.0,29/10/2016 13:14:15
416.0,6857082540744870@email.com,7615365113439010.0,29/10/2016 13:54:24
417.0,5191888592034600@email.com,2320655940103620.0,29/10/2016 14:51:18
417.0,5191888592034600@email.com,2320655940103620.0,29/10/2016 14:51:18
417.0,5191888592034600@email.com,2320655940103620.0,29/10/2016 14:51:18
417.0,5920120839592430@email.com,2320655940103620.0,29/10/2016 14:51:18
418.0,8061292694545160@email.com,8263381269622550.0,29/10/2016 16:59:06
419.0,1976127066704060@email.com,2091224138199190.0,29/10/2016 17:18:42
419.0,4972639086082520@email.com,2091224138199190.0,29/10/2016 17:18:42
420.0,9853841409792630@email.com,8646261905762390.0,29/10/2016 18:37:01
420.0,3025181979499750@email.com,8646261905762390.0,29/10/2016 18:37:01
420.0,9201776362200230@email.com,8646261905762390.0,29/10/2016 18:37:01
421.0,2739845040419920@email.com,3830240275542110.5,29/10/2016 18:37:18
421.0,5868348971869060@email.com,3830240275542110.5,29/10/2016 18:37:18
422.0,9490851268984410@email.com,9518263703373510.0,29/10/2016 18:42:31
422.0,4688774696505200@email.com,9518263703373510.0,29/10/2016 18:42:31
422.0,9490851268984410@email.com,9518263703373510.0,29/10/2016 18:42:31
423.0,6086873384682170@email.com,6969587380218780.0,29/10/2016 19:54:03
424.0,1274842019961680@email.com,6421243908749900.0,29/10/2016 20:53:32
425.0,6562358130405090@email.com,8065660296662450.0,29/10/2016 22:19:45
426.0,8541070889921910@email.com,5806891195014500.0,29/10/2016 22:56:34
426.0,4163955030093260@email.com,5806891195014500.0,29/10/2016 22:56:34
426.0,7720158181234860@email.com,5806891195014500.0,29/10/2016 22:56:34
426.0,5724800282532600@email.com,5806891195014500.0,29/10/2016 22:56:34
427.0,8557807780947630@email.com,7749843773206200.0,30/10/2016 10:28:13
427.0,6196515492773310@email.com,7749843773206200.0,30/10/2016 10:28:13
428.0,9494739007784310@email.com,6699798918555860.0,30/10/2016 10:29:09
429.0,2548834733096910@email.com,3327750297394160.0,30/10/2016 11:43:17
430.0,5779066036081540@email.com,7059538061143650.0,30/10/2016 12:10:28
431.0,8072259628446590@email.com,7660747895823440.0,30/10/2016 15:32:26
432.0,3522147192383940@email.com,5162851282273300.0,30/10/2016 16:06:49
433.0,7127514680151000@email.com,3957026932044510.5,30/10/2016 17:38:58
434.0,2983032745758520@email.com,5979488488056420.0,30/10/2016 17:44:38
435.0,1367105678151480@email.com,3130945914149840.0,30/10/2016 18:21:57
435.0,9628948161925790@email.com,3130945914149840.0,30/10/2016 18:21:57
435.0,9582272764145800@email.com,3130945914149840.0,30/10/2016 18:21:57
435.0,2848963776143570@email.com,3130945914149840.0,30/10/2016 18:21:57
435.0,3257170586748530@email.com,3130945914149840.0,30/10/2016 18:21:57
436.0,6702583559156150@email.com,4721810546341680.0,30/10/2016 18:23:24
437.0,5975910877981390@email.com,7231674224996070.0,30/10/2016 19:25:54
437.0,5995425170116590@email.com,7231674224996070.0,30/10/2016 19:25:54
438.0,4243691230104900@email.com,9964113130449480.0,30/10/2016 19:34:23
439.0,2773738387084060@email.com,4467774464440030.5,30/10/2016 20:39:40
440.0,5375056876630840@email.com,2017080575853470.0,30/10/2016 20:45:41
440.0,6761878012412780@email.com,2017080575853470.0,30/10/2016 20:45:41
440.0,9571513474389330@email.com,2017080575853470.0,30/10/2016 20:45:41
440.0,7420064890217960@email.com,2017080575853470.0,30/10/2016 20:45:41
440.0,3909722943978330@email.com,2017080575853470.0,30/10/2016 20:45:41
441.0,2069508057490200@email.com,1452401298491910.0,30/10/2016 22:22:43
441.0,2069508057490200@email.com,1452401298491910.0,30/10/2016 22:22:43
441.0,2069508057490200@email.com,7057988855263470.0,30/10/2016 22:22:43
441.0,2069508057490200@email.com,1452401298491910.0,30/10/2016 22:22:43
442.0,4287599628617190@email.com,8106289300010510.0,31/10/2016 10:13:26
443.0,5357475715448570@email.com,6297443162596180.0,31/10/2016 12:43:53
444.0,3149965244387680@email.com,4759092049111260.0,31/10/2016 18:34:05
445.0,5779589941661070@email.com,8859330830266690.0,31/10/2016 18:36:18
445.0,7939787714182160@email.com,8859330830266690.0,31/10/2016 18:36:18
446.0,6102348511808100@email.com,5865641780756280.0,31/10/2016 20:25:49
447.0,3634434640404130@email.com,9151237556735140.0,31/10/2016 20:34:42
448.0,6165122407138430@email.com,2645911397985230.0,31/10/2016 22:59:56
448.0,6165122407138430@email.com,2645911397985230.0,31/10/2016 22:59:56
448.0,6678765283593230@email.com,2645911397985230.0,31/10/2016 22:59:56
449.0,7387681619863330@email.com,4386735309577649.5,01/11/2016 10:18:24
449.0,7387681619863330@email.com,4386735309577649.5,01/11/2016 10:18:24
450.0,3244930773534110@email.com,7905598392860200.0,01/11/2016 13:02:31
450.0,3244930773534110@email.com,7905598392860200.0,01/11/2016 13:02:31
451.0,1411150453323890@email.com,7195107930443550.0,01/11/2016 17:31:56
451.0,5654054709727760@email.com,7195107930443550.0,01/11/2016 17:31:56
452.0,9773073894957050@email.com,1848508775850960.0,01/11/2016 18:08:10
453.0,4366216177776890@email.com,1192724094662070.0,01/11/2016 18:13:44
454.0,6431631118933170@email.com,4710574250787260.0,01/11/2016 18:27:32
455.0,5599556345086180@email.com,2325482894738620.0,01/11/2016 19:35:44
455.0,1444095540474540@email.com,2325482894738620.0,01/11/2016 19:35:44
456.0,6078825297206670@email.com,3488386003280120.0,01/11/2016 20:51:41
457.0,3150564957986300@email.com,8881941160067070.0,02/11/2016 17:00:27
458.0,2906742933583160@email.com,6987006239479550.0,02/11/2016 17:48:05
458.0,5406471045251450@email.com,6987006239479550.0,02/11/2016 17:48:05
458.0,2012287755388370@email.com,6987006239479550.0,02/11/2016 17:48:05
458.0,2690438369911930@email.com,6987006239479550.0,02/11/2016 17:48:05
458.0,9622467950740890@email.com,6987006239479550.0,02/11/2016 17:48:05
459.0,4959283900481320@email.com,4075908388841540.0,02/11/2016 20:25:22
459.0,4959283900481320@email.com,3828498118144089.5,02/11/2016 20:25:22
459.0,1306462698686010@email.com,5390009397433910.0,02/11/2016 20:25:22
460.0,6469466140430960@email.com,4413472333885140.0,02/11/2016 21:33:54
460.0,4118912875648120@email.com,4766217408262690.0,02/11/2016 21:33:54
461.0,2952346143225760@email.com,4890490508510110.0,02/11/2016 22:55:58
462.0,4385257566035550@email.com,4882597228867610.0,03/11/2016 12:08:19
462.0,9810510489169710@email.com,4882597228867610.0,03/11/2016 12:08:19
463.0,7745502414468110@email.com,9218480916021270.0,03/11/2016 12:52:42
464.0,8782534992646220@email.com,9775478966125220.0,03/11/2016 13:48:42
464.0,7805921207964200@email.com,9775478966125220.0,03/11/2016 13:48:42
464.0,5409535686480070@email.com,9775478966125220.0,03/11/2016 13:48:42
465.0,7387681619863330@email.com,4604028042912580.0,03/11/2016 14:39:41
465.0,7387681619863330@email.com,2273014808680660.0,03/11/2016 14:39:41
465.0,7387681619863330@email.com,4621810952308840.0,03/11/2016 14:39:41
465.0,7387681619863330@email.com,2884797165757610.0,03/11/2016 14:39:41
465.0,8859443307293740@email.com,2884797165757610.0,03/11/2016 14:39:41
465.0,7387681619863330@email.com,7136567714398820.0,03/11/2016 14:39:41
465.0,7387681619863330@email.com,2884797165757610.0,03/11/2016 14:39:41
466.0,2440060637205890@email.com,5302050232247260.0,03/11/2016 17:50:48
467.0,3819271201502260@email.com,7517061806215101.0,03/11/2016 18:20:18
468.0,6108551103388200@email.com,3219683973975140.0,03/11/2016 20:11:33
469.0,5238275796863970@email.com,2083236384223680.0,03/11/2016 20:34:07
470.0,4948199807786760@email.com,2602287447716340.0,03/11/2016 20:52:57
471.0,2954823582456940@email.com,7462626844649090.0,03/11/2016 21:31:05
472.0,8987448818340500@email.com,8655252412517520.0,03/11/2016 22:09:50
473.0,4604280476310720@email.com,9891165277860840.0,03/11/2016 22:12:59
474.0,3971787084050510@email.com,3572420113563270.0,03/11/2016 22:42:37
474.0,8641424424418890@email.com,3572420113563270.0,03/11/2016 22:42:37
474.0,5593980929420010@email.com,3572420113563270.0,03/11/2016 22:42:37
475.0,4010390115908750@email.com,3721577101489129.5,04/11/2016 12:46:27
476.0,7197811408469470@email.com,7085053884609520.0,04/11/2016 18:06:28
476.0,5167549107148410@email.com,7085053884609520.0,04/11/2016 18:06:28
476.0,9390604890284580@email.com,7085053884609520.0,04/11/2016 18:06:28
476.0,1512913502993810@email.com,7085053884609520.0,04/11/2016 18:06:28
477.0,4065609479353530@email.com,5225176051874300.0,04/11/2016 18:06:58
477.0,8715190211514390@email.com,5225176051874300.0,04/11/2016 18:06:58
477.0,6895702579697660@email.com,5225176051874300.0,04/11/2016 18:06:58
477.0,5005286633169070@email.com,5225176051874300.0,04/11/2016 18:06:58
478.0,6826202377184240@email.com,1249293242357520.0,04/11/2016 20:02:35
479.0,7027825834214780@email.com,3794416810709440.0,04/11/2016 20:03:36
480.0,4979662490341100@email.com,8575276932486610.0,04/11/2016 21:45:56
480.0,5921788147196990@email.com,8575276932486610.0,04/11/2016 21:45:56
480.0,4842691601245920@email.com,8575276932486610.0,04/11/2016 21:45:56
480.0,6464671440039570@email.com,8575276932486610.0,04/11/2016 21:45:56
480.0,6158626206308840@email.com,8575276932486610.0,04/11/2016 21:45:56
480.0,6691064165167920@email.com,8575276932486610.0,04/11/2016 21:45:56
481.0,6195919694267290@email.com,1524431017353090.0,05/11/2016 11:35:12
481.0,4714003210975640@email.com,2669163834877140.0,05/11/2016 11:35:12
482.0,4802012069306030@email.com,5470266661936790.0,05/11/2016 13:10:33
482.0,4785347684803510@email.com,5470266661936790.0,05/11/2016 13:10:33
482.0,6494257421953520@email.com,5470266661936790.0,05/11/2016 13:10:33
482.0,8754266632906420@email.com,5470266661936790.0,05/11/2016 13:10:33
482.0,7492451015074490@email.com,5470266661936790.0,05/11/2016 13:10:33
482.0,2443429998768300@email.com,5470266661936790.0,05/11/2016 13:10:33
482.0,3083462565089100@email.com,5470266661936790.0,05/11/2016 13:10:33
482.0,1616506117375900@email.com,5470266661936790.0,05/11/2016 13:10:33
482.0,8980683516295100@email.com,5470266661936790.0,05/11/2016 13:10:33
482.0,1629129954405580@email.com,5470266661936790.0,05/11/2016 13:10:33
483.0,6925096501139480@email.com,6092430430229970.0,05/11/2016 13:16:16
484.0,7421197980158520@email.com,2047204093122930.0,05/11/2016 19:07:05
484.0,7421197980158520@email.com,2047204093122930.0,05/11/2016 19:07:05
485.0,7050440948784670@email.com,7077507510062040.0,05/11/2016 19:26:06
485.0,7050440948784670@email.com,7077507510062040.0,05/11/2016 19:26:06
486.0,6703379627410810@email.com,7565167676313670.0,05/11/2016 20:52:52
486.0,1324531759777560@email.com,7565167676313670.0,05/11/2016 20:52:52
486.0,9341207066682940@email.com,7565167676313670.0,05/11/2016 20:52:52
486.0,9350463195338300@email.com,7565167676313670.0,05/11/2016 20:52:52
486.0,1324531759777560@email.com,7565167676313670.0,05/11/2016 20:52:52
487.0,1217102479117350@email.com,7360168015368990.0,05/11/2016 21:13:06
487.0,6391088617132640@email.com,7360168015368990.0,05/11/2016 21:13:06
488.0,4198168507162360@email.com,4980152710650740.0,05/11/2016 21:49:40
488.0,3063068241558750@email.com,4980152710650740.0,05/11/2016 21:49:40
489.0,7399419468422770@email.com,1108145543353430.0,05/11/2016 22:45:16
489.0,5393361062415940@email.com,1108145543353430.0,05/11/2016 22:45:16
489.0,7036020817989030@email.com,1108145543353430.0,05/11/2016 22:45:16
489.0,9466416217363920@email.com,1108145543353430.0,05/11/2016 22:45:16
490.0,1915416112756000@email.com,6937242651312440.0,05/11/2016 22:44:39
491.0,6281168727566300@email.com,7422373476426810.0,06/11/2016 11:02:46
492.0,7295996558771850@email.com,3286473173087180.0,06/11/2016 11:39:38
492.0,7100829005023070@email.com,3286473173087180.0,06/11/2016 11:39:38
492.0,4949123474287040@email.com,3286473173087180.0,06/11/2016 11:39:38
492.0,4707785298366970@email.com,3286473173087180.0,06/11/2016 11:39:38
492.0,7100829005023070@email.com,3286473173087180.0,06/11/2016 11:39:38
493.0,2530861725117970@email.com,8982125040661830.0,06/11/2016 13:41:36
493.0,1373133535419650@email.com,8982125040661830.0,06/11/2016 13:41:36
493.0,2530861725117970@email.com,8982125040661830.0,06/11/2016 13:41:36
493.0,1401470148268380@email.com,8982125040661830.0,06/11/2016 13:41:36
494.0,7907603316330950@email.com,3742331168436480.0,06/11/2016 14:06:22
494.0,7215145494439130@email.com,3742331168436480.0,06/11/2016 14:06:22
494.0,8776417991974470@email.com,3742331168436480.0,06/11/2016 14:06:22
495.0,2466173890381940@email.com,9603962842651170.0,06/11/2016 17:29:46
495.0,2466173890381940@email.com,9603962842651170.0,06/11/2016 17:29:46
495.0,1265912253339370@email.com,9603962842651170.0,06/11/2016 17:29:46
495.0,2791612834147760@email.com,9603962842651170.0,06/11/2016 17:29:46
495.0,5469294445880670@email.com,9603962842651170.0,06/11/2016 17:29:46
495.0,8744692426395710@email.com,9603962842651170.0,06/11/2016 17:29:46
496.0,6858721240052940@email.com,1996524549404160.0,06/11/2016 17:50:01
497.0,6380279508551610@email.com,2178107894245270.0,06/11/2016 19:19:17
497.0,4243691230104900@email.com,2178107894245270.0,06/11/2016 19:19:17
498.0,2808718597936570@email.com,4565622834269410.0,06/11/2016 19:30:28
498.0,5260021824250150@email.com,4565622834269410.0,06/11/2016 19:30:28
499.0,4650488341650800@email.com,7512001922216910.0,06/11/2016 20:21:27
499.0,8605368049587380@email.com,7512001922216910.0,06/11/2016 20:21:27
499.0,1140656998899410@email.com,7512001922216910.0,06/11/2016 20:21:27
499.0,6418202459432050@email.com,7512001922216910.0,06/11/2016 20:21:27
499.0,2261417637086590@email.com,7512001922216910.0,06/11/2016 20:21:27
499.0,3899882721329750@email.com,7512001922216910.0,06/11/2016 20:21:27
499.0,2139819563143750@email.com,7512001922216910.0,06/11/2016 20:21:27
499.0,4251463883813690@email.com,7512001922216910.0,06/11/2016 20:21:27
500.0,5851617210959860@email.com,7214894578054320.0,06/11/2016 21:11:54
500.0,5851617210959860@email.com,1227894447160710.0,06/11/2016 21:11:54
500.0,5729471319788280@email.com,7214894578054320.0,06/11/2016 21:11:54
501.0,5997083382299710@email.com,5551543424952170.0,07/11/2016 13:16:24
502.0,9582272764145800@email.com,8363118396295090.0,07/11/2016 14:51:19
502.0,3257170586748530@email.com,8363118396295090.0,07/11/2016 14:51:19
503.0,5393664045644930@email.com,9887907829741060.0,07/11/2016 17:07:05
504.0,6875947920033350@email.com,8588363158830621.0,07/11/2016 22:01:35
505.0,9386368245912160@email.com,7383721805336019.0,08/11/2016 16:54:11
506.0,6987820345186610@email.com,8799628983551990.0,08/11/2016 21:19:46
507.0,4089012228481320@email.com,8237125211343160.0,09/11/2016 10:56:31
508.0,5318869184744490@email.com,8573292351536861.0,09/11/2016 11:01:05
509.0,,8138152344588270.0,09/11/2016 13:41:07
509.0,7730910017369430@email.com,8138152344588270.0,09/11/2016 13:41:07
509.0,3356599986914380@email.com,8138152344588270.0,09/11/2016 13:41:07
509.0,9660076319512670@email.com,8138152344588270.0,09/11/2016 13:41:07
509.0,4611232952603640@email.com,8138152344588270.0,09/11/2016 13:41:07
509.0,7884316432256180@email.com,8138152344588270.0,09/11/2016 13:41:07
509.0,3190761987465410@email.com,8138152344588270.0,09/11/2016 13:41:07
509.0,7710406845151630@email.com,8138152344588270.0,09/11/2016 13:41:07
509.0,2370461517634100@email.com,8138152344588270.0,09/11/2016 13:41:07
509.0,6406643543252640@email.com,8138152344588270.0,09/11/2016 13:41:07
509.0,7730910017369430@email.com,8138152344588270.0,09/11/2016 13:41:07
509.0,3356599986914380@email.com,8138152344588270.0,09/11/2016 13:41:07
509.0,3992440935089970@email.com,4065890443038289.5,09/11/2016 13:41:07
509.0,5817740272154030@email.com,8138152344588270.0,09/11/2016 13:41:07
509.0,9436926093348860@email.com,8138152344588270.0,09/11/2016 13:41:07
509.0,9498058656985520@email.com,8138152344588270.0,09/11/2016 13:41:07
509.0,8928343473726940@email.com,8138152344588270.0,09/11/2016 13:41:07
509.0,4611232952603640@email.com,4065890443038289.5,09/11/2016 13:41:07
509.0,4611232952603640@email.com,8138152344588270.0,09/11/2016 13:41:07
509.0,8713134894405090@email.com,8138152344588270.0,09/11/2016 13:41:07
509.0,2344919509558480@email.com,8138152344588270.0,09/11/2016 13:41:07
509.0,5437099362808460@email.com,4065890443038289.5,09/11/2016 13:41:07
509.0,5437099362808460@email.com,8138152344588270.0,09/11/2016 13:41:07
509.0,1473516801755910@email.com,8138152344588270.0,09/11/2016 13:41:07
509.0,8342518856590520@email.com,8138152344588270.0,09/11/2016 13:41:07
509.0,2975421506676330@email.com,8138152344588270.0,09/11/2016 13:41:07
509.0,1888071165657320@email.com,8138152344588270.0,09/11/2016 13:41:07
509.0,6781056586312320@email.com,8138152344588270.0,09/11/2016 13:41:07
509.0,5997786489640890@email.com,8138152344588270.0,09/11/2016 13:41:07
509.0,1344759476332680@email.com,8138152344588270.0,09/11/2016 13:41:07
509.0,1582150284616690@email.com,8138152344588270.0,09/11/2016 13:41:07
510.0,2288334542598910@email.com,7836778362733770.0,09/11/2016 17:14:01
511.0,3922233495182260@email.com,8358457248196800.0,09/11/2016 20:51:39
511.0,3922233495182260@email.com,5396886446622120.0,09/11/2016 20:51:39
511.0,8356757126933350@email.com,8358457248196800.0,09/11/2016 20:51:39
512.0,8306517822505080@email.com,7398890942407240.0,09/11/2016 22:41:02
512.0,9880529933987170@email.com,7398890942407240.0,09/11/2016 22:41:02
513.0,2654423454980090@email.com,7106886003361510.0,09/11/2016 23:21:11
513.0,9749649246989880@email.com,7106886003361510.0,09/11/2016 23:21:11
513.0,3179106304498810@email.com,7106886003361510.0,09/11/2016 23:21:11
513.0,5698072736725900@email.com,7106886003361510.0,09/11/2016 23:21:11
513.0,4509223940080250@email.com,7106886003361510.0,09/11/2016 23:21:11
514.0,2470482240556140@email.com,5180751706134940.0,10/11/2016 11:42:45
